,Unnamed: 0,index,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
2092,2092,6274,04/30/2022,04/30/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3013.731739136935
2093,2093,6275,04/30/2022,04/30/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2227.0540308160103
2094,2094,6288,05/01/2022,05/01/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,276.33988543691055
2095,2095,6289,05/01/2022,05/01/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,141.37518324274367
2096,2096,6290,05/01/2022,05/01/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2190.52881463516
2097,2097,6291,05/01/2022,05/01/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1883.920280248944
2098,2098,6292,05/01/2022,05/01/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,1974.0036222141057
2099,2099,6293,05/01/2022,05/01/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1805.1085859850025
2100,2100,6306,05/02/2022,05/02/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,293.6687151455521
2101,2101,6307,05/02/2022,05/02/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,136.68862485336544
2102,2102,6308,05/02/2022,05/02/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2632.207838198566
2103,2103,6309,05/02/2022,05/02/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2260.2254273247368
2104,2104,6310,05/02/2022,05/02/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2464.6029779914206
2105,2105,6311,05/02/2022,05/02/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2223.368001100335
2106,2106,6324,05/03/2022,05/03/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,290.52083466751697
2107,2107,6325,05/03/2022,05/03/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,165.18498087586744
2108,2108,6326,05/03/2022,05/03/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2786.4523160266244
2109,2109,6327,05/03/2022,05/03/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2749.9583929971545
2110,2110,6328,05/03/2022,05/03/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3003.401613357223
2111,2111,6329,05/03/2022,05/03/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2348.430651600628
2112,2112,6342,05/04/2022,05/04/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,329.574058522743
2113,2113,6343,05/04/2022,05/04/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,199.74344505953584
2114,2114,6344,05/04/2022,05/04/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2718.161908275249
2115,2115,6345,05/04/2022,05/04/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2603.228689506808
2116,2116,6346,05/04/2022,05/04/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2729.4226760582824
2117,2117,6347,05/04/2022,05/04/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2267.3681221299616
2118,2118,6360,05/05/2022,05/05/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,370.0954356339631
2119,2119,6361,05/05/2022,05/05/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,176.02625091061805
2120,2120,6362,05/05/2022,05/05/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3037.117431860515
2121,2121,6363,05/05/2022,05/05/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2923.9542402176903
2122,2122,6364,05/05/2022,05/05/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3086.8649226753523
2123,2123,6365,05/05/2022,05/05/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2556.209191795994
2124,2124,6378,05/06/2022,05/06/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,292.2292324678237
2125,2125,6379,05/06/2022,05/06/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,178.649484642314
2126,2126,6380,05/06/2022,05/06/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2681.2866913907683
2127,2127,6381,05/06/2022,05/06/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2641.8366866010833
2128,2128,6382,05/06/2022,05/06/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2903.9830395140934
2129,2129,6383,05/06/2022,05/06/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2426.3851700821956
2130,2130,6396,05/07/2022,05/07/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,430.5556926867033
2131,2131,6397,05/07/2022,05/07/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,214.41377870880697
2132,2132,6398,05/07/2022,05/07/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3368.049530708007
2133,2133,6399,05/07/2022,05/07/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3185.106018221439
2134,2134,6400,05/07/2022,05/07/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3668.069963583537
2135,2135,6401,05/07/2022,05/07/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2837.9787292971173
2136,2136,6414,05/08/2022,05/08/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,475.55634239003285
2137,2137,6415,05/08/2022,05/08/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,199.74344505953584
2138,2138,6416,05/08/2022,05/08/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2992.892553366024
2139,2139,6417,05/08/2022,05/08/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2652.5369073251363
2140,2140,6418,05/08/2022,05/08/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2869.391297590898
2141,2141,6419,05/08/2022,05/08/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2527.736899190496
2142,2142,6432,05/09/2022,05/09/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,214.56141976891362
2143,2143,6433,05/09/2022,05/09/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,134.59662961741742
2144,2144,6434,05/09/2022,05/09/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2413.495424484244
2145,2145,6435,05/09/2022,05/09/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2342.074926914912
2146,2146,6436,05/09/2022,05/09/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2377.639164918512
2147,2147,6437,05/09/2022,05/09/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1908.2372529608115
2148,2148,6450,05/10/2022,05/10/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,276.3464771863193
2149,2149,6451,05/10/2022,05/10/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,173.93425567467003
2150,2150,6452,05/10/2022,05/10/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2659.3461161168752
2151,2151,6453,05/10/2022,05/10/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2523.609930882648
2152,2152,6454,05/10/2022,05/10/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2726.4092531415363
2153,2153,6455,05/10/2022,05/10/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2162.295100978311
2154,2154,6468,05/11/2022,05/11/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,298.2913406289901
2155,2155,6469,05/11/2022,05/11/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,176.42303184507682
2156,2156,6470,05/11/2022,05/11/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2774.629973573914
2157,2157,6471,05/11/2022,05/11/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2683.0082726898922
2158,2158,6472,05/11/2022,05/11/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2720.724150666603
2159,2159,6473,05/11/2022,05/11/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2236.3345441105607
2160,2160,6486,05/12/2022,05/12/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,333.43838446493794
2161,2161,6487,05/12/2022,05/12/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,175.89838509873763
2162,2162,6488,05/12/2022,05/12/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3010.924645040008
2163,2163,6489,05/12/2022,05/12/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2868.8264623631394
2164,2164,6490,05/12/2022,05/12/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2787.3832770224294
2165,2165,6491,05/12/2022,05/12/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2184.760322998543
2166,2166,6504,05/13/2022,05/13/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,392.7346657119368
2167,2167,6505,05/13/2022,05/13/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,194.2412459723831
2168,2168,6506,05/13/2022,05/13/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3106.600167003414
2169,2169,6507,05/13/2022,05/13/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3084.8602857773813
2170,2170,6508,05/13/2022,05/13/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3154.8356658970265
2171,2171,6509,05/13/2022,05/13/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2468.824534371622
2172,2172,6522,05/14/2022,05/14/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,476.46458657201333
2173,2173,6523,05/14/2022,05/14/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,190.24246246889894
2174,2174,6524,05/14/2022,05/14/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2786.3663042918274
2175,2175,6525,05/14/2022,05/14/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2981.5599143244613
2176,2176,6526,05/14/2022,05/14/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3310.989235573252
2177,2177,6527,05/14/2022,05/14/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2331.03820797853
2178,2178,6540,05/15/2022,05/15/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,416.5863174221438
2179,2179,6541,05/15/2022,05/15/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,153.35835025437862
2180,2180,6542,05/15/2022,05/15/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2954.8424807576152
2181,2181,6543,05/15/2022,05/15/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2321.466062747577
2182,2182,6544,05/15/2022,05/15/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2369.454087362501
2183,2183,6545,05/15/2022,05/15/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2082.3082319979576
2184,2184,6558,05/16/2022,05/16/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,272.2837607768949
2185,2185,6559,05/16/2022,05/16/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,165.58176181032619
2186,2186,6560,05/16/2022,05/16/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2362.3796136319943
2187,2187,6561,05/16/2022,05/16/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2469.035470352702
2188,2188,6562,05/16/2022,05/16/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2600.0043306089824
2189,2189,6563,05/16/2022,05/16/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1781.0476638893792
2190,2190,6576,05/17/2022,05/17/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,218.9151301297733
2191,2191,6577,05/17/2022,05/17/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,127.05977645084809
2192,2192,6578,05/17/2022,05/17/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2107.3564992684665
2193,2193,6579,05/17/2022,05/17/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2141.284529722772
2194,2194,6580,05/17/2022,05/17/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2205.5435142161036
2195,2195,6581,05/17/2022,05/17/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1659.6575406134605
2196,2196,6594,05/18/2022,05/18/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,305.8216020461507
2197,2197,6595,05/18/2022,05/18/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,145.6296983699887
2198,2198,6596,05/18/2022,05/18/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2706.47203879568
2199,2199,6597,05/18/2022,05/18/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2616.360345244736
2200,2200,6598,05/18/2022,05/18/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2934.4853790377465
2201,2201,6599,05/18/2022,05/18/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2374.0921999253874
2202,2202,6612,05/19/2022,05/19/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,329.113344682344
2203,2203,6613,05/19/2022,05/19/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,175.21061021284353
2204,2204,6614,05/19/2022,05/19/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2601.5730257017713
2205,2205,6615,05/19/2022,05/19/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2597.554466950061
2206,2206,6616,05/19/2022,05/19/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2817.4446779539094
2207,2207,6617,05/19/2022,05/19/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2274.021113524038
2208,2208,6630,05/20/2022,05/20/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,322.7536508203335
2209,2209,6631,05/20/2022,05/20/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,160.63288004777834
2210,2210,6632,05/20/2022,05/20/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2840.3940392465774
2211,2211,6633,05/20/2022,05/20/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2700.224723666102
2212,2212,6634,05/20/2022,05/20/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2880.832346188598
2213,2213,6635,05/20/2022,05/20/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2398.349527900092
2214,2214,6648,05/21/2022,05/21/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,428.7833619804564
2215,2215,6649,05/21/2022,05/21/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,212.5775150966198
2216,2216,6650,05/21/2022,05/21/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3434.609461830219
2217,2217,6651,05/21/2022,05/21/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3191.6067613941477
2218,2218,6652,05/21/2022,05/21/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3340.9955989288314
2219,2219,6653,05/21/2022,05/21/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2773.356560601338
2220,2220,6666,05/22/2022,05/22/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,360.140330952336
2221,2221,6667,05/22/2022,05/22/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,165.908018089436
2222,2222,6668,05/22/2022,05/22/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2802.1169055926734
2223,2223,6669,05/22/2022,05/22/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2229.4564762591363
2224,2224,6670,05/22/2022,05/22/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2502.1880485906527
2225,2225,6671,05/22/2022,05/22/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2222.510506325477
2226,2226,6684,05/23/2022,05/23/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,299.8013479620675
2227,2227,6685,05/23/2022,05/23/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,164.30540727215268
2228,2228,6686,05/23/2022,05/23/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2583.3250718929626
2229,2229,6687,05/23/2022,05/23/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2226.4891955882513
2230,2230,6688,05/23/2022,05/23/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2469.887011363118
2231,2231,6689,05/23/2022,05/23/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2072.084212193752
2232,2232,6702,05/24/2022,05/24/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,331.2406022459665
2233,2233,6703,05/24/2022,05/24/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,166.09981680725664
2234,2234,6704,05/24/2022,05/24/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2752.6014019770764
2235,2235,6705,05/24/2022,05/24/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2611.07861545367
2236,2236,6706,05/24/2022,05/24/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2870.2468077776084
2237,2237,6707,05/24/2022,05/24/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2307.7418581810753
2238,2238,6720,05/25/2022,05/25/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,309.1612812420065
2239,2239,6721,05/25/2022,05/25/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,180.91119976722567
2240,2240,6722,05/25/2022,05/25/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2816.7958155795004
2241,2241,6723,05/25/2022,05/25/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2691.722285161021
2242,2242,6724,05/25/2022,05/25/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2722.6530177629957
2243,2243,6725,05/25/2022,05/25/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2366.3151022145053
2244,2244,6738,05/26/2022,05/26/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,308.80635438463094
2245,2245,6739,05/26/2022,05/26/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,174.72122579417882
2246,2246,6740,05/26/2022,05/26/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2797.650497506898
2247,2247,6741,05/26/2022,05/26/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2678.789019890322
2248,2248,6742,05/26/2022,05/26/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2755.2671277708228
2249,2249,6743,05/26/2022,05/26/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2415.7686575123093
2250,2250,6756,05/27/2022,05/27/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,412.28994821781555
2251,2251,6757,05/27/2022,05/27/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,215.00895011049514
2252,2252,6758,05/27/2022,05/27/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2948.839698341127
2253,2253,6759,05/27/2022,05/27/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2975.9914787507378
2254,2254,6760,05/27/2022,05/27/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3445.8260719555383
2255,2255,6761,05/27/2022,05/27/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2705.4586456156435
2256,2256,6774,05/28/2022,05/28/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,450.9045370614996
2257,2257,6775,05/28/2022,05/28/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,188.56932699626665
2258,2258,6776,05/28/2022,05/28/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2923.630287519211
2259,2259,6777,05/28/2022,05/28/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2897.7242064813613
2260,2260,6778,05/28/2022,05/28/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3348.893970702185
2261,2261,6779,05/28/2022,05/28/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2570.3594858601873
2262,2262,6792,05/29/2022,05/29/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,361.88399108031723
2263,2263,6793,05/29/2022,05/29/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,144.19021569226027
2264,2264,6794,05/29/2022,05/29/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2304.5251186433547
2265,2265,6795,05/29/2022,05/29/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2179.9146056459044
2266,2266,6796,05/29/2022,05/29/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2479.6499983344406
2267,2267,6797,05/29/2022,05/29/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2112.645139801425
2268,2268,6810,05/30/2022,05/30/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,272.24849844922045
2269,2269,6811,05/30/2022,05/30/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,148.57918838079445
2270,2270,6812,05/30/2022,05/30/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2631.78897843525
2271,2271,6813,05/30/2022,05/30/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2584.5661641034617
2272,2272,6814,05/30/2022,05/30/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2519.8586216578524
2273,2273,6815,05/30/2022,05/30/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2106.982116155348
2274,2274,6828,05/31/2022,05/31/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,351.9796358058128
2275,2275,6829,05/31/2022,05/31/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,164.4685354117076
2276,2276,6830,05/31/2022,05/31/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2648.2316427907685
2277,2277,6831,05/31/2022,05/31/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2515.3655275819583
2278,2278,6832,05/31/2022,05/31/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2677.6500644790353
2279,2279,6833,05/31/2022,05/31/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2300.2534508409976
2280,2280,6846,06/01/2022,06/01/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,401.0298184197492
2281,2281,6847,06/01/2022,06/01/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,188.8735044465195
2282,2282,6848,06/01/2022,06/01/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2450.2404719762135
2283,2283,6849,06/01/2022,06/01/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2528.3119763514746
2284,2284,6850,06/01/2022,06/01/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2970.95722323836
2285,2285,6851,06/01/2022,06/01/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2094.3421484167156
2286,2286,6864,06/02/2022,06/02/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,356.33334616667247
2287,2287,6865,06/02/2022,06/02/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,177.66412405557585
2288,2288,6866,06/02/2022,06/02/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2987.7851506251827
2289,2289,6867,06/02/2022,06/02/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2740.2722034381054
2290,2290,6868,06/02/2022,06/02/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3034.0496093528354
2291,2291,6869,06/02/2022,06/02/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2459.651792648242
2292,2292,6882,06/03/2022,06/03/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,403.3422829517836
2293,2293,6883,06/03/2022,06/03/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,211.89633196013446
2294,2294,6884,06/03/2022,06/03/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3322.856763294373
2295,2295,6885,06/03/2022,06/03/2022 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3174.2733245242443
2296,2296,6886,06/03/2022,06/03/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3466.315965641033
2297,2297,6887,06/03/2022,06/03/2022 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2914.7933353899475
2298,2298,6900,06/04/2022,06/04/2022 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,448.3165656574781
